SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
12-FEB-2018,18,41267,40628,42430,41797,37849,1817,5779,1760,12916,107,12,13,1997,978,-430,-121,1971,980,-429,-128
12-FEB-2018,19,41328,40742,42621,42039,37828,1810,5779,2620,12916,38,10,15,1997,1003,-444,-239,1971,1003,-443,-239
12-FEB-2018,20,40718,40071,42069,41424,37182,1802,5779,3520,12916,0,11,15,1997,989,-455,-285,1971,991,-454,-285
12-FEB-2018,21,39804,39172,41214,40585,36245,1858,5779,5040,12916,0,6,11,1997,1013,-456,-348,1971,1015,-454,-347
12-FEB-2018,22,39070,38475,40420,39818,35539,1913,5779,5660,12916,0,7,13,1996,1020,-456,-287,1971,1020,-454,-280
12-FEB-2018,23,38605,38006,39889,39283,35058,1964,5779,6070,12916,0,9,11,1484,1025,-456,-219,1441,1027,-454,-215
12-FEB-2018,24,38153,37630,39432,38906,34617,2015,5779,5990,12916,0,7,14,1455,1007,-456,-216,1443,1006,-454,-212
12-FEB-2018,25,38241,37695,39488,38941,34734,2012,5779,5740,12916,0,6,12,1558,1016,-456,-185,1537,1021,-454,-183
12-FEB-2018,26,38227,37675,39501,38951,34746,2009,5779,5380,12916,0,6,9,1553,1019,-456,-212,1538,1017,-454,-212
12-FEB-2018,27,38303,37711,39606,39020,34860,1968,5779,4890,12916,0,5,7,1960,1021,-456,-242,1947,1027,-454,-244
12-FEB-2018,28,38513,37935,39872,39290,35061,1927,5779,4150,12916,0,5,7,1996,1012,-448,-306,1970,1011,-446,-303
12-FEB-2018,29,39036,38360,40362,39682,35601,1841,5779,3790,12916,0,6,13,1997,969,-456,-264,1971,971,-454,-259
12-FEB-2018,30,39361,38678,40672,39983,35904,1755,5779,3100,12916,0,6,9,1997,963,-456,-249,1971,964,-454,-243
12-FEB-2018,31,40047,39346,41224,40516,36499,1661,5779,2450,12916,0,6,9,1997,884,-428,-143,1971,881,-425,-138
12-FEB-2018,32,40774,40071,41849,41147,37265,1566,5779,2020,12916,0,6,9,1996,861,-411,-58,1971,858,-409,-58
12-FEB-2018,33,41312,40554,42255,41492,37759,1563,5779,984,12916,0,6,14,1997,794,-337,27,1971,796,-329,34
12-FEB-2018,34,42738,42021,43553,42837,39045,1559,5779,253,12916,0,6,14,1997,796,-209,177,1971,802,-204,183
12-FEB-2018,35,44387,43703,45165,44480,40518,1609,5779,9,12916,0,8,8,1997,953,-170,236,1971,958,-170,231
12-FEB-2018,36,46073,45375,46975,46273,42089,1658,5779,0,12916,0,10,8,1997,940,-292,92,1971,942,-297,87
12-FEB-2018,37,45920,45218,46955,46250,42009,1715,5779,0,12916,0,10,10,1997,956,-425,32,1971,961,-427,35
12-FEB-2018,38,45062,44341,46124,45397,41211,1772,5779,0,12916,0,13,14,1997,977,-449,111,1971,977,-446,114
12-FEB-2018,39,44662,44006,45621,44956,41042,1815,5779,0,12916,0,11,6,1997,973,-348,130,1971,978,-340,134
12-FEB-2018,40,43918,43222,44771,44077,40472,1858,5779,0,12916,0,9,9,1997,999,-244,164,1971,997,-242,162
12-FEB-2018,41,42606,41802,43525,42728,39309,1920,5779,0,12916,0,9,14,1921,959,-310,79,1893,962,-311,79
12-FEB-2018,42,40586,39823,41467,40698,37649,1981,5779,0,12916,0,10,13,1917,986,-271,137,1894,990,-264,141
12-FEB-2018,43,38575,37825,39312,38554,35829,2052,5779,0,12916,0,9,9,1995,991,-128,205,1971,991,-122,204
12-FEB-2018,44,36159,35390,36808,36038,33658,2123,5779,0,12916,0,9,9,1977,986,-40,277,1936,991,-36,281
12-FEB-2018,45,33865,33118,34520,33770,31399,2180,5779,0,12916,0,6,3,785,1040,-49,416,736,1041,-47,417
12-FEB-2018,46,31831,31051,32448,31670,29494,2237,5779,0,12916,0,17,19,714,976,2,454,741,973,6,451
12-FEB-2018,47,29400,28607,30727,29997,27327,2324,5779,0,12916,0,727,841,1943,1018,84,455,1939,1023,92,451
12-FEB-2018,48,28171,27458,29920,29174,26235,2411,5779,0,12916,0,1149,1379,1996,1014,189,454,1971,1015,189,451
13-FEB-2018,1,27722,27027,29194,28773,25924,2472,5779,0,12916,0,872,1148,1900,964,192,455,1873,963,191,451
13-FEB-2018,2,28025,27348,29485,29087,26326,2532,5779,0,12916,0,860,1198,1896,968,192,454,1873,973,191,451
13-FEB-2018,3,27696,26968,29371,28936,26032,2600,5779,0,12916,0,1075,1544,1897,953,192,455,1873,956,191,451
13-FEB-2018,4,27067,26386,28999,28783,25483,2668,5779,0,12916,0,1332,1906,1897,950,192,455,1873,949,191,451
13-FEB-2018,5,26527,25846,28577,28303,25007,2671,5779,0,12916,0,1450,2010,1897,933,192,455,1873,934,191,451
13-FEB-2018,6,26235,25568,28324,28068,24707,2674,5779,0,12916,0,1489,2053,1896,940,192,454,1873,947,191,451
13-FEB-2018,7,25873,25238,28192,27962,24317,2740,5779,0,12916,0,1719,2277,1897,960,192,455,1873,960,191,451
13-FEB-2018,8,25390,24766,27759,27537,23854,2805,5779,0,12916,0,1769,2324,1896,950,192,454,1873,951,191,451
13-FEB-2018,9,25170,24566,27514,27308,23646,2832,5779,0,12916,0,1744,2294,1897,864,192,455,1873,864,191,451
13-FEB-2018,10,25274,24694,27618,27439,23712,2859,5779,0,12916,0,1744,2300,1897,826,192,455,1873,825,191,451
13-FEB-2018,11,25951,25401,28209,27948,24319,2865,5779,0,12916,0,1658,2199,1798,949,192,455,1772,957,191,451
13-FEB-2018,12,27227,26659,28979,28553,25463,2870,5779,0,12916,0,1152,1687,1794,946,192,454,1772,949,191,451
13-FEB-2018,13,30293,29852,31074,30778,28209,2846,5779,0,12916,0,181,531,1317,980,192,455,1279,981,191,451
13-FEB-2018,14,33208,32711,33821,33481,30872,2821,5779,0,12916,0,13,168,1295,863,176,381,1280,832,173,372
13-FEB-2018,15,36368,35852,36979,36468,33701,2771,5779,3,12916,0,11,7,1154,9,38,230,1127,0,32,222
13-FEB-2018,16,38085,37541,38832,38294,35146,2721,5779,38,12916,0,9,7,1109,0,-138,78,1132,-1,-143,73
13-FEB-2018,17,39700,39052,40670,40054,36550,2675,5779,150,12916,158,8,2,1991,408,-293,-69,1971,427,-298,-76
13-FEB-2018,18,40541,39851,41755,41071,37224,2628,5779,324,12916,312,3,1,1996,523,-390,-221,1971,541,-390,-226
13-FEB-2018,19,41436,40770,42730,42065,37941,2554,5779,494,12916,356,5,1,1997,1005,-382,-307,1971,1014,-380,-307
13-FEB-2018,20,41920,41286,43303,42665,38288,2479,5779,723,12916,356,9,7,1997,1000,-401,-373,1971,1000,-400,-370
13-FEB-2018,21,42152,41486,43529,42862,38347,2463,5779,983,12916,201,17,21,1996,996,-448,-312,1971,998,-448,-307
13-FEB-2018,22,42265,41564,43636,42937,38336,2446,5779,984,12916,4,14,22,1997,1010,-456,-301,1971,1014,-455,-300
13-FEB-2018,23,42501,41862,43879,43239,38444,2414,5779,1180,12916,0,12,14,1997,1026,-456,-310,1971,1030,-455,-309
13-FEB-2018,24,42759,42157,44154,43554,38533,2382,5779,1440,12916,0,10,13,1997,1028,-417,-368,1971,1031,-413,-370
13-FEB-2018,25,42888,42275,44406,43790,38698,2317,5779,1400,12916,0,9,11,1997,1014,-446,-463,1971,1015,-446,-460
13-FEB-2018,26,42620,41938,44150,43466,38583,2252,5779,1650,12916,0,10,13,1997,1012,-456,-464,1971,1013,-455,-461
13-FEB-2018,27,42403,41744,43934,43274,38531,2173,5779,1760,12916,0,11,15,1997,998,-456,-464,1971,994,-455,-461
13-FEB-2018,28,42258,41610,43769,43115,38425,2094,5779,1710,12916,0,14,18,1996,952,-456,-441,1971,953,-454,-435
13-FEB-2018,29,42229,41592,43712,43075,38406,2006,5779,1630,12916,11,9,10,1997,999,-456,-418,1971,1005,-454,-415
13-FEB-2018,30,42242,41642,43757,43147,38364,1918,5779,1430,12916,51,10,10,1997,957,-435,-470,1971,959,-432,-466
13-FEB-2018,31,42069,41538,43650,43115,38165,1811,5779,1430,12916,51,9,9,1997,1007,-455,-517,1971,1010,-454,-515
13-FEB-2018,32,42524,42051,44087,43604,38677,1704,5779,1200,12916,51,9,7,1997,973,-456,-498,1971,962,-454,-493
13-FEB-2018,33,42654,42146,44211,43702,38754,1614,5779,834,12916,51,11,14,1973,418,-456,-490,1947,404,-454,-487
13-FEB-2018,34,43864,43480,45419,45031,39743,1524,5779,297,12916,107,8,10,1972,439,-456,-491,1947,460,-454,-487
13-FEB-2018,35,44876,44567,46430,46117,40576,1470,5779,13,12916,145,15,19,1996,993,-456,-483,1971,994,-454,-479
13-FEB-2018,36,45810,45370,47370,46921,41341,1416,5779,0,12916,49,13,13,1996,1005,-456,-491,1971,1011,-454,-486
13-FEB-2018,37,46039,45596,47595,47149,41865,1389,5779,0,12916,48,10,12,1997,1024,-456,-490,1971,1025,-454,-486
13-FEB-2018,38,45920,45477,47476,47029,41750,1361,5779,0,12916,32,10,12,1996,1024,-456,-490,1971,1024,-454,-487
13-FEB-2018,39,46086,45633,47640,47183,42040,1342,5779,0,12916,0,7,8,1997,999,-456,-491,1971,1000,-454,-486
13-FEB-2018,40,45336,44790,46871,46318,41442,1323,5779,0,12916,0,12,8,1997,988,-456,-467,1971,991,-454,-463
13-FEB-2018,41,44404,43919,45934,45447,40628,1308,5779,0,12916,0,10,11,1996,1013,-456,-464,1971,1014,-454,-460
13-FEB-2018,42,42819,42267,44347,43795,39249,1293,5779,0,12916,0,9,6,1996,1016,-456,-463,1970,1017,-454,-460
13-FEB-2018,43,41018,40395,42476,41846,37602,1298,5779,0,12916,0,8,11,1996,1013,-456,-394,1971,1011,-454,-384
13-FEB-2018,44,38708,38066,39956,39302,35496,1302,5779,0,12916,0,9,10,1996,1004,-396,-243,1971,1005,-389,-235
13-FEB-2018,45,36572,35895,37523,36832,33463,1316,5779,0,12916,0,10,9,1996,991,-250,-91,1971,992,-242,-86
13-FEB-2018,46,34514,33850,35226,34558,31522,1330,5779,0,12916,0,13,18,1997,998,-99,23,1971,1002,-91,29
13-FEB-2018,47,32258,31639,32875,32258,29438,1320,5779,0,12916,0,17,17,1996,1022,82,167,1970,1025,90,172
13-FEB-2018,48,30939,30350,31828,31277,28304,1310,5779,0,12916,0,289,412,1996,988,188,318,1971,989,189,322
14-FEB-2018,1,30558,30049,31726,31436,28030,1387,5779,0,12916,0,568,729,1996,1017,192,427,1962,1019,191,424
14-FEB-2018,2,30905,30453,31995,31701,28448,1463,5779,0,12916,0,490,638,1996,993,192,432,1971,995,191,427
14-FEB-2018,3,30602,30100,32249,31933,28265,1533,5779,0,12916,0,1047,1284,1997,977,192,432,1971,979,191,427
14-FEB-2018,4,29791,29305,31610,31331,27591,1602,5779,0,12916,0,1219,1653,1996,971,192,432,1971,973,191,427
14-FEB-2018,5,29248,28767,31393,31451,27150,1664,5779,0,12916,0,1545,2136,1997,990,192,432,1971,992,191,427
14-FEB-2018,6,29061,28544,31382,31330,26986,1725,5779,0,12916,0,1721,2354,1997,970,192,432,1971,971,191,427
14-FEB-2018,7,28470,27944,30974,31068,26435,1784,5779,0,12916,0,1904,2634,1996,1000,192,432,1971,1004,191,427
14-FEB-2018,8,27869,27411,30432,30605,25878,1843,5779,0,12916,0,1963,2747,1996,972,192,432,1971,974,191,427
14-FEB-2018,9,27421,26990,29964,30160,25615,1919,5779,0,12916,0,1943,2723,1997,989,192,432,1971,991,191,427
14-FEB-2018,10,27269,26865,29810,30033,25551,1994,5779,0,12916,0,1941,2725,1997,960,192,432,1971,962,191,427
14-FEB-2018,11,27683,27352,30136,30186,25968,2065,5779,0,12916,0,1853,2628,1997,958,192,432,1971,959,191,427
14-FEB-2018,12,28690,28392,30837,30660,26952,2136,5779,0,12916,0,1547,2307,1995,849,192,432,1965,813,191,427
14-FEB-2018,13,31676,31474,32863,32567,29718,2198,5779,0,12916,0,587,1327,1046,3,192,432,995,-1,191,427
14-FEB-2018,14,34449,34175,35065,34792,32296,2259,5779,0,12916,0,16,793,976,0,198,432,996,-1,197,427
14-FEB-2018,15,37043,36784,37657,37400,34577,2318,5779,3,12916,0,14,777,1981,97,138,393,1965,101,137,385
14-FEB-2018,16,38351,37975,38965,38591,35789,2376,5779,130,12916,0,14,287,1996,101,178,264,1971,101,177,258
14-FEB-2018,17,39667,39327,40283,39944,37043,2393,5779,373,12916,0,16,17,1996,529,49,167,1971,548,43,162
14-FEB-2018,18,40497,40160,41211,40880,37796,2409,5779,759,12916,0,15,15,1996,602,-99,25,1971,616,-101,19
14-FEB-2018,19,41213,40833,42094,41724,38353,2481,5779,1020,12916,0,11,11,1996,995,-146,-124,1971,999,-147,-130
14-FEB-2018,20,41464,41018,42560,42116,38452,2552,5779,1210,12916,0,13,11,1997,998,-258,-225,1971,998,-261,-226
14-FEB-2018,21,41531,41101,42762,42326,38472,2585,5779,1460,12916,0,12,15,1997,999,-398,-221,1971,999,-402,-214
14-FEB-2018,22,41640,41238,42869,42461,38479,2618,5779,1520,12916,0,11,13,1997,998,-456,-162,1971,998,-454,-160
14-FEB-2018,23,41885,41434,43116,42660,38687,2690,5779,1410,12916,0,10,14,1996,999,-387,-234,1971,999,-379,-236
14-FEB-2018,24,42109,41599,43259,42742,38859,2761,5779,1170,12916,0,9,11,1997,999,-263,-278,1971,999,-259,-275
14-FEB-2018,25,42637,42090,43736,43184,39361,2871,5779,1230,12916,0,6,5,1997,998,-251,-242,1971,998,-248,-242
14-FEB-2018,26,42726,42125,43900,43292,39458,2980,5779,884,12916,36,6,9,1996,998,-251,-317,1971,999,-248,-312
14-FEB-2018,27,42681,42117,43799,43231,39455,3089,5779,755,12916,136,9,12,1997,999,-257,-252,1971,999,-257,-248
14-FEB-2018,28,42682,42089,43831,43238,39500,3198,5779,651,12916,136,9,9,1997,999,-364,-176,1971,998,-367,-173
14-FEB-2018,29,42820,42190,44005,43377,39670,3202,5779,542,12916,186,7,9,1996,999,-405,-173,1971,999,-403,-175
14-FEB-2018,30,42600,41983,43829,43213,39479,3205,5779,372,12916,233,9,13,1996,998,-405,-215,1971,999,-403,-213
14-FEB-2018,31,42591,42017,43863,43290,39507,3119,5779,208,12916,222,11,18,1996,1003,-405,-256,1971,1004,-403,-255
14-FEB-2018,32,43133,42541,44399,43807,40083,3033,5779,99,12916,221,9,13,1996,1021,-405,-252,1971,1021,-403,-251
14-FEB-2018,33,42994,42405,44338,43750,39868,2911,5779,33,12916,181,10,14,1996,997,-405,-329,1971,999,-403,-327
14-FEB-2018,34,43946,43405,45363,44825,40696,2788,5779,5,12916,161,10,13,1997,1023,-405,-402,1971,1028,-403,-403
14-FEB-2018,35,45176,44634,46584,46054,41736,2688,5779,0,12916,247,9,11,1996,1020,-405,-394,1971,1025,-403,-391
14-FEB-2018,36,45899,45329,47347,46777,42306,2588,5779,0,12916,256,9,8,1996,1003,-405,-434,1971,1005,-403,-434
14-FEB-2018,37,45875,45280,47344,46742,42245,2535,5779,0,12916,256,9,8,1996,977,-405,-455,1971,978,-403,-453
14-FEB-2018,38,45424,44767,46897,46239,41774,2481,5779,0,12916,256,13,15,1997,970,-405,-455,1971,969,-403,-453
14-FEB-2018,39,44462,43774,45936,45251,40936,2412,5779,0,12916,138,14,18,1996,973,-405,-455,1971,979,-403,-453
14-FEB-2018,40,43582,42890,45058,44362,40235,2343,5779,0,12916,0,15,17,1996,977,-405,-456,1971,977,-403,-454
14-FEB-2018,41,42287,41606,43758,43076,38991,2281,5779,0,12916,0,11,10,1996,1000,-405,-455,1971,1001,-403,-453
14-FEB-2018,42,40588,39886,42057,41348,37427,2219,5779,0,12916,0,9,5,1996,998,-405,-455,1971,999,-403,-454
14-FEB-2018,43,38550,37806,39932,39177,35615,2209,5779,0,12916,0,9,11,1995,999,-380,-393,1971,999,-377,-385
14-FEB-2018,44,36375,35692,37599,36904,33691,2199,5779,0,12916,0,10,14,1995,999,-367,-247,1971,998,-363,-239
14-FEB-2018,45,34070,33375,35022,34313,31576,2191,5779,0,12916,0,10,13,1995,999,-247,-95,1971,999,-239,-89
14-FEB-2018,46,32190,31525,32896,32222,29729,2182,5779,0,12916,0,10,12,1995,998,-95,-1,1971,999,-87,4
14-FEB-2018,47,30096,29408,30807,30119,27855,2168,5779,0,12916,0,111,220,1805,885,88,71,1776,881,95,78
14-FEB-2018,48,28733,28078,30017,29371,26648,2153,5779,0,12916,0,684,852,1797,878,194,222,1776,879,195,227
15-FEB-2018,1,28409,27841,30021,29540,26336,2152,5779,0,12916,0,1012,1176,1798,877,198,372,1776,879,197,375
15-FEB-2018,2,28806,28306,30555,30056,26685,2151,5779,0,12916,0,1149,1303,1798,877,198,432,1776,879,197,427
15-FEB-2018,3,28675,28131,30524,30124,26516,2159,5779,0,12916,0,1249,1414,1798,878,198,432,1776,879,197,427
15-FEB-2018,4,28048,27450,30156,29560,25967,2166,5779,0,12916,0,1508,1664,1798,878,198,432,1776,879,197,427
15-FEB-2018,5,27551,26977,29888,29329,25582,2184,5779,0,12916,0,1737,1906,1798,877,198,432,1776,879,197,427
15-FEB-2018,6,27498,26900,29956,29365,25534,2201,5779,0,12916,0,1858,2019,1798,878,198,432,1776,879,197,427
15-FEB-2018,7,27080,26554,29559,29045,25146,2166,5779,0,12916,0,1879,2063,1798,877,198,432,1776,879,197,427
15-FEB-2018,8,26394,25902,28864,28495,24532,2130,5779,0,12916,0,1870,2229,1798,877,198,432,1776,879,197,427
15-FEB-2018,9,25958,25493,28415,28076,24221,2138,5779,0,12916,0,1857,2359,1799,877,198,432,1776,879,197,427
15-FEB-2018,10,25927,25479,28376,28050,24223,2145,5779,0,12916,0,1849,2365,1798,878,198,432,1776,879,197,427
15-FEB-2018,11,26519,26074,28809,28376,24778,2148,5779,0,12916,0,1690,2189,1798,878,198,432,1776,879,197,427
15-FEB-2018,12,27830,27468,29700,29454,25957,2151,5779,0,12916,0,1270,1598,1796,877,198,432,1776,880,197,427
15-FEB-2018,13,30862,30653,31997,31749,28708,2186,5779,0,12916,0,535,744,1895,947,192,432,1874,950,190,427
15-FEB-2018,14,33779,33447,34389,34058,31414,2221,5779,0,12916,0,10,259,1894,950,190,389,1873,952,188,381
15-FEB-2018,15,36266,35894,36875,36504,33616,2252,5779,2,12916,0,9,174,1995,998,118,243,1971,999,116,235
15-FEB-2018,16,37461,37033,38072,37645,34743,2282,5779,138,12916,0,11,88,1996,998,92,117,1971,999,90,115
15-FEB-2018,17,38229,37730,38840,38343,35464,2344,5779,776,12916,0,11,13,1996,999,19,86,1971,999,18,88
15-FEB-2018,18,38405,37861,39060,38518,35624,2406,5779,1640,12916,0,10,13,1996,999,-45,101,1971,998,-44,101
15-FEB-2018,19,38407,37854,39079,38531,35610,2497,5779,2450,12916,0,8,11,1996,960,-64,18,1971,960,-65,12
15-FEB-2018,20,37583,36965,38369,37757,34842,2587,5779,3190,12916,0,6,9,1996,957,-117,-63,1971,957,-117,-66
15-FEB-2018,21,36458,35829,37279,36658,33683,2749,5779,4720,12916,0,6,9,1455,725,-215,1,1414,717,-219,5
15-FEB-2018,22,35653,35026,36529,35901,32859,2910,5779,5370,12916,0,6,9,1429,715,-270,57,1415,714,-268,59
15-FEB-2018,23,34919,34329,35809,35223,32121,3020,5779,5710,12916,0,6,9,655,695,-282,-2,609,693,-281,-6
15-FEB-2018,24,34414,33841,35474,34804,31619,3130,5779,6230,12916,0,6,9,605,694,-352,-102,603,694,-357,-108
15-FEB-2018,25,34558,34006,35748,35063,31721,3152,5779,6240,12916,0,6,9,559,709,-453,-131,548,709,-452,-127
15-FEB-2018,26,34217,33671,35282,34716,31374,3173,5779,6200,12916,0,6,9,556,710,-442,-17,549,712,-439,-12
15-FEB-2018,27,33956,33434,34935,34403,31104,3168,5779,5800,12916,0,7,9,217,943,-372,108,195,952,-364,111
15-FEB-2018,28,33943,33430,34834,34319,31116,3162,5779,5670,12916,0,7,9,173,953,-284,118,206,954,-282,116
15-FEB-2018,29,34311,33830,35131,34645,31509,3122,5779,5090,12916,0,6,9,1800,892,-214,72,1817,891,-207,72
15-FEB-2018,30,34745,34278,35560,35098,31981,3082,5779,4020,12916,0,6,9,1852,889,-209,72,1823,887,-212,72
15-FEB-2018,31,35620,35147,36475,36003,32767,2937,5779,3240,12916,0,5,7,1942,642,-250,70,1922,633,-250,69
15-FEB-2018,32,36555,36132,37450,37024,33716,2791,5779,2190,12916,0,6,7,1949,630,-289,25,1922,631,-288,27
15-FEB-2018,33,37805,37301,38776,38280,34846,2658,5779,1200,12916,0,9,11,1704,691,-331,-31,1675,691,-332,-38
15-FEB-2018,34,39728,39263,40870,40412,36573,2524,5779,391,12916,0,9,11,1685,664,-361,-172,1676,665,-362,-178
15-FEB-2018,35,41723,41312,43053,42639,38297,2472,5779,25,12916,0,16,15,1995,901,-404,-310,1971,913,-403,-312
15-FEB-2018,36,44010,43536,45440,44972,40359,2419,5779,0,12916,0,10,7,1996,962,-404,-416,1971,967,-403,-418
15-FEB-2018,37,44536,43971,46018,45447,40875,2413,5779,0,12916,0,13,14,1996,985,-405,-464,1971,983,-403,-460
15-FEB-2018,38,44271,43664,45753,45144,40606,2407,5779,0,12916,0,14,15,1996,996,-405,-463,1971,1000,-403,-460
15-FEB-2018,39,43833,43170,45316,44653,40296,2388,5779,0,12916,0,14,20,1996,997,-405,-464,1971,997,-403,-460
15-FEB-2018,40,42966,42227,44448,43709,39526,2369,5779,0,12916,0,14,22,1995,993,-405,-463,1971,997,-403,-460
15-FEB-2018,41,41930,41142,43410,42615,38493,2340,5779,0,12916,0,11,11,1996,1028,-405,-464,1971,1027,-403,-460
15-FEB-2018,42,40230,39476,41711,40951,36986,2311,5779,0,12916,0,12,10,1996,975,-405,-464,1971,978,-403,-460
15-FEB-2018,43,38178,37450,39628,38893,35139,2291,5779,0,12916,0,8,7,1995,993,-405,-437,1971,996,-403,-432
15-FEB-2018,44,35880,35121,37210,36440,33088,2270,5779,0,12916,0,10,13,1995,1013,-405,-315,1971,1014,-403,-307
15-FEB-2018,45,33843,33124,35021,34291,31203,2244,5779,0,12916,0,9,11,1995,998,-405,-164,1971,999,-403,-157
15-FEB-2018,46,32017,31284,33012,32265,29385,2217,5779,0,12916,0,13,15,1994,998,-369,-13,1971,998,-363,-8
15-FEB-2018,47,30058,29243,31604,30831,27634,2157,5779,0,12916,0,721,773,1804,905,-225,109,1775,903,-217,111
15-FEB-2018,48,28679,27991,30439,29790,26410,2097,5779,0,12916,0,1090,1142,1797,900,-70,147,1776,902,-61,152
16-FEB-2018,1,28517,27821,30505,29879,26301,2086,5779,0,12916,0,1388,1561,1797,901,98,297,1776,902,101,301
16-FEB-2018,2,28913,28288,30892,30355,26729,2074,5779,0,12916,0,1379,1541,1797,900,166,443,1776,902,168,445
16-FEB-2018,3,28777,28101,30779,30163,26619,2047,5779,0,12916,0,1402,1683,1798,900,190,504,1776,901,190,498
16-FEB-2018,4,28244,27548,30254,29590,26132,2020,5779,0,12916,0,1410,1822,1798,901,190,504,1776,901,190,498
16-FEB-2018,5,27947,27225,29986,29266,25832,1998,5779,0,12916,0,1439,1954,1797,900,190,504,1776,902,190,498
16-FEB-2018,6,27804,27067,29825,29088,25675,1975,5779,0,12916,0,1421,1931,1798,901,190,504,1776,901,190,498
16-FEB-2018,7,27519,26805,29529,28816,25355,1885,5779,0,12916,0,1410,1881,1798,901,190,504,1776,901,190,498
16-FEB-2018,8,27275,26486,29283,28495,25094,1795,5779,0,12916,0,1408,1656,1798,900,190,504,1776,901,190,498
16-FEB-2018,9,27051,26280,29038,28268,24873,1742,5779,0,12916,0,1387,1545,1798,901,190,504,1776,901,190,498
16-FEB-2018,10,27286,26556,29231,28540,25009,1689,5779,0,12916,0,1345,1364,1798,900,190,504,1776,902,190,498
16-FEB-2018,11,28029,27339,29845,29236,25665,1648,5779,0,12916,0,1216,1207,1798,949,190,504,1776,950,190,498
16-FEB-2018,12,29370,28752,30800,30171,26913,1607,5779,0,12916,103,830,806,1791,916,190,492,1776,916,190,488
16-FEB-2018,13,32115,31631,32784,32274,29424,1571,5779,0,12916,281,69,57,1995,1009,206,388,1971,1016,205,379
16-FEB-2018,14,34917,34372,35532,34986,32000,1534,5779,0,12916,281,15,11,1996,998,182,237,1970,999,181,229
16-FEB-2018,15,37748,37177,38360,37795,34475,1499,5779,9,12916,281,12,16,1997,1022,195,85,1971,1023,193,80
16-FEB-2018,16,39110,38473,39738,39112,35696,1464,5779,310,12916,281,12,16,1996,1013,116,-16,1971,1015,113,-19
16-FEB-2018,17,40021,39360,40633,39979,36493,1450,5779,1150,12916,323,12,14,1996,1017,90,36,1971,1019,89,43
16-FEB-2018,18,39901,39171,40522,39808,36311,1435,5779,2140,12916,474,15,17,1996,992,87,-6,1971,996,85,-11
16-FEB-2018,19,39804,39118,40566,39897,36175,1420,5779,3010,12916,474,8,16,1996,982,56,-154,1971,984,56,-160
16-FEB-2018,20,38979,38503,39825,39358,35477,1405,5779,3790,12916,374,8,15,1997,1012,56,-238,1971,1014,56,-236
16-FEB-2018,21,38379,37934,39160,38708,34910,1410,5779,4980,12916,184,11,9,1774,983,61,-170,1742,983,61,-163
16-FEB-2018,22,37930,37482,38592,38152,34447,1414,5779,5630,12916,0,6,13,1764,992,48,-56,1743,994,49,-57
16-FEB-2018,23,37466,36987,38113,37643,33972,1417,5779,6040,12916,0,4,12,1699,947,-9,-34,1675,950,-9,-35
